no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online
2,0,0,4,0,-0.2256770216151636,0,0,0,0.48661305983541486,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,2.185292086405399,0,0,0,-0.24195973646013372,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,3,0,-0.842978290818496,0,0,0,-0.868076983276621,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,3,0,-0.7498007407500684,0,0,0,1.4940926297128536,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,1,0,-0.8080367095428356,1,0,2,-0.24195973646013372,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,0,-0.9594502284040304,0,0,0,-2.945647847713147,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False
2,0,0,3,0,-0.5168568655789996,0,0,0,-0.5265584850130824,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,0,0,0.7060984790691116,0,0,0,-0.24195973646013372,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,2,0,2.558002286679109,0,0,0,-0.41271898559190295,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1,1,2,0,0.741040060344772,0,0,0,0.7683658209028343,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
3,0,2,2,0,-0.23732421537371703,0,0,0,0.9732769198609571,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,1,0,1.0904558731013752,0,0,0,0.15363252402846517,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,0,-0.7730951282671753,0,0,0,-0.12812023703895423,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,1,0,1,0,-0.8895670658527097,0,0,0,1.864071002831687,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,4,0,0.5430377664493635,0,0,0,-0.034771847513587015,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,4,10,0,0.9972783230329476,0,0,0,0.025278488431085152,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,2,0,-0.7730951282671753,0,0,0,1.0102747571728408,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,0,-0.9361558408869235,0,0,0,-0.32733936102601835,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,1,0,-0.8779198720941562,0,0,0,0.24470412356540844,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,2,0,0.030561241073012096,0,0,0,-0.9249967329872107,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,2,2,0,0.6245681227592376,0,0,0,-0.8894218894180921,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False
2,0,1,1,0,-0.38873773423491176,0,0,0,-0.7326079789654172,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,1,0,0.07715001610722586,0,0,0,1.3062574556679076,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,2,0,-0.9478030346454769,0,0,0,-2.945647847713147,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False
2,0,2,4,0,-0.15579385906384294,0,0,0,0.687255177565244,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,3,0,0.3916242475881688,0,0,0,-0.16369508060807283,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,1,0,-0.9943918096796907,0,0,0,0.23246637737763187,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,-0.2023826340980567,0,0,0,-1.09575598211898,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,3,0,2.534707899162002,0,0,0,-0.7257776090001465,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,1,0,-0.9478030346454769,0,0,0,-0.6973177341448518,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,5,0,0.9041007729645201,0,0,0,-0.550749378640083,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,2,7,0,-0.16744105282239638,0,0,0,0.8537454454687189,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,1,0,0.8575119979303064,0,0,0,-0.9534566078425055,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,2,0,2.266822442715273,0,0,0,-0.09966036218365937,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,1,0,0.1819747599342068,0,0,0,0.05117697454940339,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,0.35668266631250845,0,0,0,0.05117697454940339,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,2,2,0,-0.21402982785661015,0,0,0,-0.11531329335407146,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,2,0,1.2535165857211232,0,0,0,-0.07689246229942354,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,-0.5750928343717668,0,0,0,0.9647389574043691,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,2,8,0,-0.842978290818496,0,0,0,-0.6204760720355554,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,3,0,-0.6449759969230875,0,0,0,1.9104605988458174,1,1,False,False,False,False,False,False,True,False,False,False,True,False,False
2,0,0,1,0,-0.9012142596112631,0,0,0,0.7541358834751869,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,2,0,-0.4819152843033393,0,0,0,0.1408255803435824,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,1,0,1,0,-0.9943918096796907,0,0,0,-2.945647847713147,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False
1,0,0,2,0,-0.9943918096796907,0,0,0,1.5510123794234434,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,0,-0.9827446159211373,0,0,0,-0.24195973646013372,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,-0.7614479345086218,0,0,0,-1.0325750599402252,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,3,0,-0.7847423220257287,0,0,0,0.5691466969157701,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,0,0,-0.9943918096796907,0,0,0,0.32723776064576376,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,2,1,0,-0.9827446159211373,0,0,0,-1.2380553563954544,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,-0.8779198720941562,0,0,0,1.2094938811599047,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,1,0,-0.35379615295925143,0,0,0,0.014179137237520133,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,2,0,-0.5401512530961065,0,0,0,-0.20496189914825047,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,1,0,0.8924535792059667,0,0,0,0.4353852850958842,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,1,3,0,-0.43532650926912553,0,0,0,-0.8410401021640908,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,5,10,0,-0.8662726783356028,0,0,0,-0.24195973646013372,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False
2,0,0,5,0,-0.9478030346454769,0,0,0,-1.2522852938231017,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False
2,0,1,1,0,2.1270561176126317,0,0,0,-0.20638489289101514,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,0,1,0,-0.9827446159211373,0,0,0,-0.5265584850130824,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
3,0,1,1,0,-0.16744105282239638,0,0,0,2.2767391882334627,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False
2,0,2,1,0,-0.8546254845770493,0,0,0,-0.07120048732836448,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,-0.12085227778818262,0,0,0,0.7939797082725998,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,4,0,-0.12085227778818262,0,0,0,-0.5991311658940843,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,-0.9943918096796907,0,0,0,-0.6973177341448518,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,2,1,0,1.9407010174757764,0,0,0,0.07963684940469826,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,4,0,-0.7032119657158546,0,0,0,-0.6717038467750862,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,4,0,-0.7730951282671753,0,0,0,-0.5678253035532601,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False
2,0,0,2,0,0.9157479667230736,0,0,0,-0.2561896738877812,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,2,6,0,1.9057594362001162,0,0,0,-0.39137407945043184,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,2,0,-0.41203212175201864,0,0,0,-0.28180356125754674,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,0,-0.9594502284040304,0,0,0,0.7541358834751869,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,1,0,-0.6449759969230875,0,0,0,0.6146824966842418,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,-0.7032119657158546,0,0,0,1.2948735057257894,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,3,0,0.636215316517791,0,0,0,0.3081696444927161,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,2,0,-0.9012142596112631,0,0,0,-1.1412917818874517,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,1,2,0,-0.9478030346454769,1,1,3,-1.09575598211898,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,2,3,0,0.48480179765659626,0,0,0,-0.11531329335407146,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,4,0,0.1470331786585465,0,0,0,0.17497743016993633,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,3,0,2.2202336676810592,0,0,0,0.3650893942033059,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,1,0,-0.8313310970599425,0,0,0,1.3517932554363792,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
3,0,2,4,0,-0.9128614533698166,0,0,0,1.5794722542787383,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,4,0,2.0222313737856505,0,0,0,-0.8410401021640908,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,4,1,1.7077571423047078,0,0,0,0.049753980806638724,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True
3,0,2,1,0,0.06550282234867241,0,0,0,1.3830991177772034,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,1,0,-0.5750928343717668,0,0,0,-0.025664687559892853,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,1,4,0,0.042208434831565535,0,0,0,-1.0103763575530953,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,1.9989369862685438,0,0,0,-0.05697054990071705,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,2.2318808614396124,0,0,0,-0.20496189914825047,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,1,0,0.7643344478618789,0,0,0,-0.5991311658940843,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False
2,0,2,3,0,-0.30720737792503766,0,0,0,-0.7684674212830889,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,2,0,1.160339035652696,0,0,0,-5.0800190127303077e-05,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,1,0,-0.9478030346454769,0,0,0,-0.29887948617072346,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,3,0,0.3217410850368481,0,0,0,-0.09966036218365937,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,1,2,0,-0.6216816094059806,0,0,0,0.7939797082725998,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,2,2,0,0.9041007729645201,0,0,0,-0.09966036218365937,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,2,0,-0.6566231906816409,0,0,0,-0.5265584850130824,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,4,11,0,-0.8895670658527097,0,0,0,-0.640397984434262,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,5,0,0.6595097040348978,0,0,0,-0.7684674212830889,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,0,0.37997705382961533,0,0,0,0.1849383863692894,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1,0,3,0,-0.03932192147830855,0,0,0,0.7683658209028343,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,1,0,-0.6682703844401944,0,0,0,0.4988508060231919,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,2,3,0,-0.7847423220257287,0,0,0,-0.41271898559190295,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,3,0,1.032219904308608,0,0,0,-0.22289162030708612,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,3,0,-0.9943918096796907,0,0,0,1.0008829984705931,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,3,0,1.451518879616532,0,0,0,-0.8751919519904446,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,3,0,-0.8546254845770493,0,0,0,-1.2380553563954544,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,1,3,0,2.2901168302323796,0,0,0,-0.5749402722670839,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True
3,0,0,1,0,-0.2606186028908239,0,0,0,0.9732769198609571,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,2,0,1.195280616928356,0,0,0,0.7541358834751869,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,2,0,-0.44697370302767897,0,0,0,0.8281315580989533,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,3,0,2.255175248956719,0,0,0,0.1849383863692894,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
3,0,1,3,0,0.24021072872697402,0,0,0,1.0373116382853704,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,3,0,-0.12085227778818262,0,0,0,0.7683658209028343,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,0,1,-0.9710974221625838,0,0,0,-0.6517819343763801,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,3,0,-0.6449759969230875,0,0,0,-0.8168492085370903,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,2,2,0,0.1470331786585465,0,0,0,0.17497743016993633,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,1,3,0,0.5080961851737031,0,0,0,-0.6475129531480857,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,2,3,0,-0.7963895157842822,0,0,0,0.04263901209281501,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
3,0,2,1,0,0.7293928665862185,0,0,0,-0.1878859742350733,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,2,0,3,0,0.1819747599342068,0,0,0,1.7673074283236843,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,0,3,0,0.9390423542401805,0,0,0,0.1849383863692894,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
